sample_time,amplitude_sampled,amplitude_quantized_8bit,binary_code_8bit
0.010691823899371069,0.16578233399003847,0.16862745098039222,10010101
0.010817610062893081,0.1299418040785514,0.12941176470588234,10010000
0.010943396226415094,0.05160593517619602,0.050980392156862786,10000110
0.011069182389937107,-0.041645661584060086,-0.04313725490196085,01111010
0.011194968553459118,-0.13034270820711558,-0.12941176470588234,01101111
0.011320754716981131,-0.21514789323384464,-0.21568627450980393,01100100
0.011446540880503144,-0.23614449901195086,-0.23921568627450984,01100001
0.011572327044025157,-0.21186486738500293,-0.21568627450980393,01100100
0.01169811320754717,-0.26834697354780707,-0.2705882352941177,01011101
0.011823899371069181,-0.26941654986095537,-0.2705882352941177,01011101
0.011949685534591194,-0.24216753504296026,-0.23921568627450984,01100001
0.012075471698113207,-0.2024640644797448,-0.19999999999999996,01100110
0.01220125786163522,-0.15264324967700785,-0.15294117647058825,01101100
0.012327044025157233,-0.1188182104218118,-0.1215686274509804,01110000
0.012452830188679244,-0.08970529058817844,-0.09019607843137256,01110100
0.012578616352201257,-0.01219067678500854,-0.0117647058823529,01111110
0.01270440251572327,0.017970377971814017,0.019607843137254832,10000010
0.012830188679245283,-0.0026313073214367082,-0.0039215686274509665,01111111
0.012955974842767295,0.00881889355446918,0.0117647058823529,10000001
0.013081761006289307,0.022383813844854314,0.019607843137254832,10000010
0.01320754716981132,0.021974931524674817,0.019607843137254832,10000010
0.013333333333333332,0.5614048997066492,0.5607843137254902,11000111
0.013459119496855345,0.7378047108229661,0.7411764705882353,11011110
0.013584905660377358,0.6720050741298653,0.6705882352941177,11010101
0.013710691823899371,0.7083332710037116,0.7098039215686274,11011010
0.013836477987421382,0.928919797732897,0.9294117647058824,11110110
0.013962264150943395,0.7492254921172965,0.7490196078431373,11011111
0.014088050314465408,0.756145077430843,0.7568627450980392,11100000
0.014213836477987421,0.3659247447103336,0.3647058823529412,10101110
0.014339622641509434,0.10001660461129566,0.0980392156862746,10001100
0.014465408805031445,-0.029102947094117978,-0.027450980392156876,01111100
0.014591194968553458,-0.15085214565983787,-0.15294117647058825,01101100
0.01471698113207547,-0.585321523615197,-0.5843137254901961,00110101
0.014842767295597484,-0.65919758340576,-0.6627450980392157,00101011
0.014968553459119497,-0.7693439981809723,-0.7725490196078432,00011101
0.01509433962264151,-0.7713754452204897,-0.7725490196078432,00011101
0.01522012578616352,-0.7059647453685365,-0.7098039215686275,00100101
0.015345911949685534,-0.712043130103861,-0.7098039215686275,00100101
0.015471698113207547,-0.6503368043453244,-0.6470588235294118,00101101
0.01559748427672956,-0.31221605740707786,-0.30980392156862746,01011000
0.015723270440251572,-0.08073281684515346,-0.08235294117647063,01110101
0.015849056603773583,0.015669666965348307,0.0117647058823529,10000001
0.015974842767295598,0.2468392648694795,0.24705882352941178,10011111
0.01610062893081761,0.3468199676185148,0.34901960784313735,10101100
0.01622641509433962,0.4312112839553067,0.4274509803921569,10110110
0.016352201257861635,0.4638625317694081,0.46666666666666656,10111011
0.016477987421383646,0.35203072401590363,0.34901960784313735,10101100
0.01660377358490566,0.23598892427549295,0.23921568627450984,10011110
0.016729559748427672,0.24541416039256758,0.24705882352941178,10011111
0.016855345911949683,0.05702412455552974,0.05882352941176472,10000111
0.016981132075471698,-0.09644436931647289,-0.0980392156862745,01110011
0.01710691823899371,-0.16387953529028335,-0.16078431372549018,01101011
0.017232704402515724,-0.24656800635463064,-0.24705882352941178,01100000
0.017358490566037735,-0.30870066672749985,-0.30980392156862746,01011000
0.017484276729559746,-0.3395503391479383,-0.3411764705882353,01010100
0.01761006289308176,-0.4124789886844311,-0.4117647058823529,01001011
0.01773584905660377,-0.32991417959009256,-0.33333333333333337,01010101
0.017861635220125786,-0.21502223671593731,-0.21568627450980393,01100100
0.017987421383647798,-0.22683245348838924,-0.22352941176470587,01100011
0.01811320754716981,-0.18683029937665582,-0.1843137254901961,01101000
0.018238993710691823,-0.08133866077078317,-0.08235294117647063,01110101
0.018364779874213834,-0.017984339807137713,-0.019607843137254943,01111101
0.01849056603773585,0.05230003784654638,0.050980392156862786,10000110
0.01861635220125786,0.0725895763929298,0.07450980392156858,10001001
0.018742138364779875,0.03512448721420043,0.0352941176470587,10000100
0.018867924528301886,0.051611918819905726,0.050980392156862786,10000110
0.018993710691823897,0.017744994058739746,0.019607843137254832,10000010
0.019119496855345912,-0.02774465997196693,-0.027450980392156876,01111100
0.019245283018867923,-0.07642459337401046,-0.07450980392156858,01110110
0.019371069182389938,0.28615479586551357,0.28627450980392144,10100100
0.01949685534591195,0.6401780732368068,0.6392156862745098,11010001
0.01962264150943396,0.6136421092942388,0.615686274509804,11001110
0.019748427672955975,0.7013164514798769,0.7019607843137254,11011001
0.019874213836477986,0.927049410436568,0.9294117647058824,11110110
0.02,0.8389756600332989,0.8352941176470587,11101010
